country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,54826,2895.2,0.0,0.0,987510.0,2020-12-05T00:00:00
UK,South West,84271,1498.2,3395.0,60.4,0.0,2020-12-05T00:00:00
UK,Wales,91927,2915.7,0.0,0.0,1582676.0,2020-12-05T00:00:00
UK,East of England,95207,1526.7,6317.0,101.3,0.0,2020-12-05T00:00:00
UK,Scotland,100627,1841.9,0.0,0.0,2897608.0,2020-12-05T00:00:00
UK,North East,103865,3890.2,4314.0,161.6,0.0,2020-12-05T00:00:00
UK,East Midlands,145982,3018.7,5925.0,122.5,0.0,2020-12-05T00:00:00
UK,South East,150412,1638.5,8031.0,87.5,0.0,2020-12-05T00:00:00
UK,West Midlands,175425,2956.3,8170.0,137.7,0.0,2020-12-05T00:00:00
UK,London,179796,2006.2,8690.0,97.0,0.0,2020-12-05T00:00:00
UK,Yorkshire and The Humber,222027,4034.7,7816.0,142.0,0.0,2020-12-05T00:00:00
UK,North West,316472,4310.9,12802.0,174.4,0.0,2020-12-05T00:00:00
