country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,119076,6288.1,0.0,0.0,2019759.0,2021-04-18T00:00:00
UK,North East,192279,7201.6,8016.0,300.2,0.0,2021-04-18T00:00:00
UK,Wales,211005,6692.5,0.0,0.0,3219666.0,2021-04-18T00:00:00
UK,South West,219828,3908.3,8831.0,157.0,0.0,2021-04-18T00:00:00
UK,Scotland,224018,4100.4,0.0,0.0,5543121.0,2021-04-18T00:00:00
UK,East Midlands,327139,6764.8,13367.0,276.4,0.0,2021-04-18T00:00:00
UK,East of England,386979,6205.5,17218.0,276.1,0.0,2021-04-18T00:00:00
UK,Yorkshire and The Humber,389931,7085.8,14485.0,263.2,0.0,2021-04-18T00:00:00
UK,West Midlands,427833,7209.8,17713.0,298.5,0.0,2021-04-18T00:00:00
UK,South East,537589,5856.0,22526.0,245.4,0.0,2021-04-18T00:00:00
UK,North West,604200,8230.3,23827.0,324.6,0.0,2021-04-18T00:00:00
UK,London,716558,7995.5,19688.0,219.7,0.0,2021-04-18T00:00:00
