country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5838,308.3,0.0,0.0,0.0,2020-07-24T00:00:00
UK,South West,13170,234.1,2124.0,37.8,0.0,2020-07-24T00:00:00
UK,North East,15296,572.9,2403.0,90.0,0.0,2020-07-24T00:00:00
UK,Wales,17156,544.1,0.0,0.0,0.0,2020-07-24T00:00:00
UK,Scotland,18553,339.6,0.0,0.0,0.0,2020-07-24T00:00:00
UK,East Midlands,23139,478.5,3347.0,69.2,0.0,2020-07-24T00:00:00
UK,East of England,24643,395.2,4587.0,73.6,0.0,2020-07-24T00:00:00
UK,West Midlands,26772,451.2,5172.0,87.2,0.0,2020-07-24T00:00:00
UK,Yorkshire and The Humber,31472,571.9,4026.0,73.2,0.0,2020-07-24T00:00:00
UK,London,35109,391.8,6871.0,76.7,0.0,2020-07-24T00:00:00
UK,South East,35164,383.0,5634.0,61.4,0.0,2020-07-24T00:00:00
UK,North West,45332,617.5,6889.0,93.8,0.0,2020-07-24T00:00:00
