country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,891335,28121.5,0.0,0.0,0.0,2022-12-11T00:00:00
UK,North East,1024156,38203.9,0.0,0.0,22922497.0,2022-12-11T00:00:00
UK,East Midlands,1733124,35620.1,0.0,0.0,44489774.0,2022-12-11T00:00:00
UK,South West,1938474,34253.8,0.0,0.0,60845170.0,2022-12-11T00:00:00
UK,Yorkshire and The Humber,1958581,35440.8,0.0,0.0,45961941.0,2022-12-11T00:00:00
UK,West Midlands,2075427,34811.3,0.0,0.0,53630280.0,2022-12-11T00:00:00
UK,Scotland,2134028,39041.9,0.0,0.0,17552258.0,2022-12-11T00:00:00
UK,East of England,2230358,35576.7,0.0,0.0,66719628.0,2022-12-11T00:00:00
UK,North West,2780094,37734.8,0.0,0.0,65328667.0,2022-12-11T00:00:00
UK,London,3106912,34511.7,0.0,0.0,77463921.0,2022-12-11T00:00:00
UK,South East,3308275,35892.2,0.0,0.0,100396695.0,2022-12-11T00:00:00
