country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,604359,31883.7,0.0,0.0,8074975.0,2022-02-18T00:00:00
UK,Wales,808802,25517.6,0.0,0.0,8360884.0,2022-02-18T00:00:00
UK,North East,825254,30784.3,0.0,0.0,19754054.0,2022-02-18T00:00:00
UK,East Midlands,1360648,27964.7,0.0,0.0,38463979.0,2022-02-18T00:00:00
UK,South West,1372525,24253.2,0.0,0.0,52036742.0,2022-02-18T00:00:00
UK,Scotland,1397206,25561.8,0.0,0.0,15411964.0,2022-02-18T00:00:00
UK,Yorkshire and The Humber,1576654,28529.8,0.0,0.0,39754759.0,2022-02-18T00:00:00
UK,West Midlands,1659931,27842.2,0.0,0.0,46331640.0,2022-02-18T00:00:00
UK,East of England,1683111,26847.5,0.0,0.0,57830922.0,2022-02-18T00:00:00
UK,North West,2258578,30656.1,0.0,0.0,56492061.0,2022-02-18T00:00:00
UK,South East,2466105,26755.3,0.0,0.0,86309451.0,2022-02-18T00:00:00
UK,London,2525653,28055.1,0.0,0.0,67643966.0,2022-02-18T00:00:00
