country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,711475,37534.8,0.0,0.0,9044341.0,2022-05-12T00:00:00
UK,Wales,873838,27569.5,0.0,0.0,8752365.0,2022-05-12T00:00:00
UK,North East,944763,35242.3,0.0,0.0,21615813.0,2022-05-12T00:00:00
UK,East Midlands,1589883,32676.1,0.0,0.0,42129218.0,2022-05-12T00:00:00
UK,South West,1748474,30896.4,0.0,0.0,57630003.0,2022-05-12T00:00:00
UK,Yorkshire and The Humber,1810039,32752.9,0.0,0.0,43413090.0,2022-05-12T00:00:00
UK,West Midlands,1911684,32064.9,0.0,0.0,50621388.0,2022-05-12T00:00:00
UK,Scotland,1940328,35498.1,0.0,0.0,16767438.0,2022-05-12T00:00:00
UK,East of England,2036576,32485.6,0.0,0.0,63445332.0,2022-05-12T00:00:00
UK,North West,2571376,34901.8,0.0,0.0,61660244.0,2022-05-12T00:00:00
UK,London,2886030,32058.1,0.0,0.0,73589709.0,2022-05-12T00:00:00
UK,South East,3011134,32668.4,0.0,0.0,95070977.0,2022-05-12T00:00:00
