country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,119756,6324.0,0.0,0.0,2093857.0,2021-04-25T00:00:00
UK,North East,192883,7224.2,8071.0,302.3,0.0,2021-04-25T00:00:00
UK,Wales,211372,6704.1,0.0,0.0,3286968.0,2021-04-25T00:00:00
UK,South West,220669,3923.2,8913.0,158.5,0.0,2021-04-25T00:00:00
UK,Scotland,225426,4126.2,0.0,0.0,5670045.0,2021-04-25T00:00:00
UK,East Midlands,328368,6790.2,13476.0,278.7,0.0,2021-04-25T00:00:00
UK,East of England,388303,6226.7,17331.0,277.9,0.0,2021-04-25T00:00:00
UK,Yorkshire and The Humber,392447,7131.6,14603.0,265.4,0.0,2021-04-25T00:00:00
UK,West Midlands,429158,7232.1,17853.0,300.9,0.0,2021-04-25T00:00:00
UK,South East,539265,5874.3,22714.0,247.4,0.0,2021-04-25T00:00:00
UK,North West,605987,8254.6,24028.0,327.3,0.0,2021-04-25T00:00:00
UK,London,718734,8019.8,19803.0,221.0,0.0,2021-04-25T00:00:00
