country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,8098,427.6,0.0,0.0,0.0,2020-09-10T00:00:00
UK,South West,15830,281.4,2261.0,40.2,0.0,2020-09-10T00:00:00
UK,North East,18445,690.8,2549.0,95.5,0.0,2020-09-10T00:00:00
UK,Wales,19490,618.2,0.0,0.0,0.0,2020-09-10T00:00:00
UK,Scotland,22544,412.6,0.0,0.0,0.0,2020-09-10T00:00:00
UK,East of England,28323,454.2,4882.0,78.3,0.0,2020-09-10T00:00:00
UK,East Midlands,28756,594.6,3570.0,73.8,0.0,2020-09-10T00:00:00
UK,West Midlands,34521,581.7,5471.0,92.2,0.0,2020-09-10T00:00:00
UK,South East,39991,435.6,6044.0,65.8,0.0,2020-09-10T00:00:00
UK,Yorkshire and The Humber,40338,733.0,4313.0,78.4,0.0,2020-09-10T00:00:00
UK,London,43370,483.9,7090.0,79.1,0.0,2020-09-10T00:00:00
UK,North West,61107,832.4,7446.0,101.4,0.0,2020-09-10T00:00:00
