country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,905827,28578.7,0.0,0.0,0.0,2023-10-09T00:00:00
UK,North East,1056187,39398.7,0.0,0.0,0.0,2023-10-09T00:00:00
UK,East Midlands,1789047,36769.4,0.0,0.0,0.0,2023-10-09T00:00:00
UK,South West,2013601,35581.4,0.0,0.0,0.0,2023-10-09T00:00:00
UK,Yorkshire and The Humber,2020362,36558.7,0.0,0.0,0.0,2023-10-09T00:00:00
UK,West Midlands,2140873,35909.1,0.0,0.0,0.0,2023-10-09T00:00:00
UK,East of England,2301538,36712.1,0.0,0.0,0.0,2023-10-09T00:00:00
UK,North West,2861974,38846.2,0.0,0.0,0.0,2023-10-09T00:00:00
UK,London,3173989,35256.8,0.0,0.0,0.0,2023-10-09T00:00:00
UK,South East,3419580,37099.7,0.0,0.0,0.0,2023-10-09T00:00:00
