country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5792,305.9,0.0,0.0,0.0,2020-07-20T00:00:00
UK,South West,13031,231.7,2118.0,37.7,0.0,2020-07-20T00:00:00
UK,North East,15251,571.2,2393.0,89.6,0.0,2020-07-20T00:00:00
UK,Wales,17009,539.5,0.0,0.0,0.0,2020-07-20T00:00:00
UK,Scotland,18484,338.3,0.0,0.0,0.0,2020-07-20T00:00:00
UK,East Midlands,22806,471.6,3318.0,68.6,0.0,2020-07-20T00:00:00
UK,East of England,24394,391.2,4565.0,73.2,0.0,2020-07-20T00:00:00
UK,West Midlands,26445,445.6,5144.0,86.7,0.0,2020-07-20T00:00:00
UK,Yorkshire and The Humber,31053,564.3,3993.0,72.6,0.0,2020-07-20T00:00:00
UK,London,34794,388.2,6850.0,76.4,0.0,2020-07-20T00:00:00
UK,South East,34869,379.8,5594.0,60.9,0.0,2020-07-20T00:00:00
UK,North West,44626,607.9,6834.0,93.1,0.0,2020-07-20T00:00:00
