country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,3205,169.2,0.0,0.0,0.0,2020-04-25T00:00:00
UK,South West,6610,117.5,1177.0,20.9,0.0,2020-04-25T00:00:00
UK,East Midlands,7638,157.9,1545.0,31.9,0.0,2020-04-25T00:00:00
UK,North East,8338,312.3,1155.0,43.3,0.0,2020-04-25T00:00:00
UK,Wales,9568,303.5,0.0,0.0,0.0,2020-04-25T00:00:00
UK,Scotland,10976,200.9,0.0,0.0,0.0,2020-04-25T00:00:00
UK,Yorkshire and The Humber,11067,201.1,1785.0,32.4,0.0,2020-04-25T00:00:00
UK,East of England,11375,182.4,2445.0,39.2,0.0,2020-04-25T00:00:00
UK,West Midlands,13723,231.3,3013.0,50.8,0.0,2020-04-25T00:00:00
UK,South East,18380,200.2,3045.0,33.2,0.0,2020-04-25T00:00:00
UK,North West,21343,290.7,3533.0,48.1,0.0,2020-04-25T00:00:00
UK,London,26044,290.6,5230.0,58.4,0.0,2020-04-25T00:00:00
