country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,875836,27632.5,0.0,0.0,0.0,2022-06-17T00:00:00
UK,North East,958361,35749.6,0.0,0.0,21994233.0,2022-06-17T00:00:00
UK,East Midlands,1610113,33091.9,0.0,0.0,42731473.0,2022-06-17T00:00:00
UK,South West,1775864,31380.4,0.0,0.0,58451997.0,2022-06-17T00:00:00
UK,Yorkshire and The Humber,1831871,33147.9,0.0,0.0,44104275.0,2022-06-17T00:00:00
UK,West Midlands,1934499,32447.5,0.0,0.0,51362180.0,2022-06-17T00:00:00
UK,Scotland,1987673,36364.3,0.0,0.0,16980531.0,2022-06-17T00:00:00
UK,East of England,2065752,32951.0,0.0,0.0,64285534.0,2022-06-17T00:00:00
UK,North West,2601805,35314.8,0.0,0.0,62617709.0,2022-06-17T00:00:00
UK,London,2928046,32524.9,0.0,0.0,74630906.0,2022-06-17T00:00:00
UK,South East,3059932,33197.8,0.0,0.0,96461545.0,2022-06-17T00:00:00
