country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,883871,27886.0,0.0,0.0,0.0,2022-08-24T00:00:00
UK,North East,998736,37255.7,0.0,0.0,22627033.0,2022-08-24T00:00:00
UK,East Midlands,1682613,34581.9,0.0,0.0,43854029.0,2022-08-24T00:00:00
UK,South West,1875581,33142.5,0.0,0.0,60020216.0,2022-08-24T00:00:00
UK,Yorkshire and The Humber,1909798,34558.0,0.0,0.0,45306306.0,2022-08-24T00:00:00
UK,West Midlands,2021517,33907.1,0.0,0.0,52849910.0,2022-08-24T00:00:00
UK,Scotland,2089498,38227.2,0.0,0.0,17386773.0,2022-08-24T00:00:00
UK,East of England,2170036,34614.5,0.0,0.0,65861075.0,2022-08-24T00:00:00
UK,North West,2717048,36879.1,0.0,0.0,64411364.0,2022-08-24T00:00:00
UK,London,3050816,33888.6,0.0,0.0,76371963.0,2022-08-24T00:00:00
UK,South East,3215035,34880.6,0.0,0.0,99062507.0,2022-08-24T00:00:00
