country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,710639,37490.6,0.0,0.0,9044341.0,2022-05-09T00:00:00
UK,Wales,873608,27562.2,0.0,0.0,8746958.0,2022-05-09T00:00:00
UK,North East,943583,35198.3,0.0,0.0,21567603.0,2022-05-09T00:00:00
UK,East Midlands,1588121,32639.9,0.0,0.0,42050841.0,2022-05-09T00:00:00
UK,South West,1746362,30859.1,0.0,0.0,57522941.0,2022-05-09T00:00:00
UK,Yorkshire and The Humber,1807943,32715.0,0.0,0.0,43331655.0,2022-05-09T00:00:00
UK,West Midlands,1909739,32032.2,0.0,0.0,50523717.0,2022-05-09T00:00:00
UK,Scotland,1941174,35513.6,0.0,0.0,16714663.0,2022-05-09T00:00:00
UK,East of England,2034038,32445.1,0.0,0.0,63331840.0,2022-05-09T00:00:00
UK,North West,2568651,34864.8,0.0,0.0,61527254.0,2022-05-09T00:00:00
UK,London,2882842,32022.7,0.0,0.0,73409912.0,2022-05-09T00:00:00
UK,South East,3007438,32628.3,0.0,0.0,94884411.0,2022-05-09T00:00:00
