country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,North East,29,1.1,0.0,0.0,0.0,2020-03-14T00:00:00
UK,Northern Ireland,57,3.0,0.0,0.0,0.0,2020-03-14T00:00:00
UK,Yorkshire and The Humber,99,1.8,1.0,0.0,0.0,2020-03-14T00:00:00
UK,Wales,107,3.4,0.0,0.0,0.0,2020-03-14T00:00:00
UK,East of England,136,2.2,3.0,0.0,0.0,2020-03-14T00:00:00
UK,East Midlands,137,2.8,4.0,0.1,0.0,2020-03-14T00:00:00
UK,South West,139,2.5,3.0,0.1,0.0,2020-03-14T00:00:00
UK,North West,197,2.7,6.0,0.1,0.0,2020-03-14T00:00:00
UK,Scotland,198,3.6,0.0,0.0,0.0,2020-03-14T00:00:00
UK,West Midlands,200,3.4,13.0,0.2,0.0,2020-03-14T00:00:00
UK,South East,357,3.9,12.0,0.1,0.0,2020-03-14T00:00:00
UK,London,905,10.1,30.0,0.3,0.0,2020-03-14T00:00:00
