country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,907275,28624.4,0.0,0.0,0.0,2023-11-30T00:00:00
UK,North East,1058323,39478.4,0.0,0.0,0.0,2023-11-30T00:00:00
UK,East Midlands,1793402,36858.9,0.0,0.0,0.0,2023-11-30T00:00:00
UK,South West,2018145,35661.7,0.0,0.0,0.0,2023-11-30T00:00:00
UK,Yorkshire and The Humber,2024502,36633.6,0.0,0.0,0.0,2023-11-30T00:00:00
UK,West Midlands,2145644,35989.1,0.0,0.0,0.0,2023-11-30T00:00:00
UK,East of England,2306648,36793.6,0.0,0.0,0.0,2023-11-30T00:00:00
UK,North West,2867824,38925.6,0.0,0.0,0.0,2023-11-30T00:00:00
UK,London,3179720,35320.5,0.0,0.0,0.0,2023-11-30T00:00:00
UK,South East,3427167,37182.0,0.0,0.0,0.0,2023-11-30T00:00:00
