country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17756652.0,2023-08-08T00:00:00
UK,Wales,903046.0,28491.0,0.0,0.0,0.0,2023-08-08T00:00:00
UK,North East,1050776.0,39196.9,0.0,0.0,23198402.0,2023-08-08T00:00:00
UK,East Midlands,1779709.0,36577.5,0.0,0.0,45031740.0,2023-08-08T00:00:00
UK,South West,2001994.0,35376.3,0.0,0.0,61490499.0,2023-08-08T00:00:00
UK,Yorkshire and The Humber,2010428.0,36378.9,0.0,0.0,46845675.0,2023-08-08T00:00:00
UK,West Midlands,2129966.0,35726.1,0.0,0.0,54027095.0,2023-08-08T00:00:00
UK,East of England,2291460.0,36551.3,0.0,0.0,67347518.0,2023-08-08T00:00:00
UK,North West,2848915.0,38668.9,0.0,0.0,66272288.0,2023-08-08T00:00:00
UK,London,3163207.0,35137.0,0.0,0.0,77997059.0,2023-08-08T00:00:00
UK,South East,3403169.0,36921.7,0.0,0.0,101282414.0,2023-08-08T00:00:00
