country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,907160,28620.8,0.0,0.0,0.0,2023-11-24T00:00:00
UK,North East,1058213,39474.3,0.0,0.0,0.0,2023-11-24T00:00:00
UK,East Midlands,1793050,36851.7,0.0,0.0,0.0,2023-11-24T00:00:00
UK,South West,2017791,35655.4,0.0,0.0,0.0,2023-11-24T00:00:00
UK,Yorkshire and The Humber,2024272,36629.5,0.0,0.0,0.0,2023-11-24T00:00:00
UK,West Midlands,2145274,35982.9,0.0,0.0,0.0,2023-11-24T00:00:00
UK,East of England,2306175,36786.0,0.0,0.0,0.0,2023-11-24T00:00:00
UK,North West,2867430,38920.2,0.0,0.0,0.0,2023-11-24T00:00:00
UK,London,3179026,35312.7,0.0,0.0,0.0,2023-11-24T00:00:00
UK,South East,3426453,37174.3,0.0,0.0,0.0,2023-11-24T00:00:00
