country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,329062,17360.1,0.0,0.0,5570499.0,2021-12-05T00:00:00
UK,North East,482189,17987.0,0.0,0.0,15356143.0,2021-12-05T00:00:00
UK,Wales,526394,16607.7,0.0,0.0,7014217.0,2021-12-05T00:00:00
UK,Scotland,747399,13673.6,0.0,0.0,12575588.0,2021-12-05T00:00:00
UK,South West,774209,13680.7,0.0,0.0,39656559.0,2021-12-05T00:00:00
UK,East Midlands,794852,16336.2,0.0,0.0,29643828.0,2021-12-05T00:00:00
UK,East of England,915823,14608.4,0.0,0.0,43711047.0,2021-12-05T00:00:00
UK,Yorkshire and The Humber,939419,16998.9,0.0,0.0,31003149.0,2021-12-05T00:00:00
UK,West Midlands,964854,16183.6,0.0,0.0,35830673.0,2021-12-05T00:00:00
UK,North West,1335310,18124.4,0.0,0.0,44114414.0,2021-12-05T00:00:00
UK,London,1338555,14868.7,0.0,0.0,51183472.0,2021-12-05T00:00:00
UK,South East,1342812,14568.4,0.0,0.0,64576222.0,2021-12-05T00:00:00
