country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,297,15.7,0.0,0.0,0.0,2020-03-25T00:00:00
UK,North East,374,14.0,25.0,0.9,0.0,2020-03-25T00:00:00
UK,South West,623,11.1,55.0,1.0,0.0,2020-03-25T00:00:00
UK,East Midlands,932,19.3,69.0,1.4,0.0,2020-03-25T00:00:00
UK,Yorkshire and The Humber,953,17.3,38.0,0.7,0.0,2020-03-25T00:00:00
UK,Wales,997,31.6,0.0,0.0,0.0,2020-03-25T00:00:00
UK,Scotland,1080,19.8,0.0,0.0,0.0,2020-03-25T00:00:00
UK,East of England,1150,18.4,98.0,1.6,0.0,2020-03-25T00:00:00
UK,North West,1511,20.6,133.0,1.8,0.0,2020-03-25T00:00:00
UK,West Midlands,1706,28.7,200.0,3.4,0.0,2020-03-25T00:00:00
UK,South East,2074,22.6,207.0,2.3,0.0,2020-03-25T00:00:00
UK,London,5594,62.4,533.0,5.9,0.0,2020-03-25T00:00:00
