country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,52161,2754.5,0.0,0.0,942963.0,2020-11-29T00:00:00
UK,South West,80304,1427.7,3212.0,57.1,0.0,2020-11-29T00:00:00
UK,Wales,82130,2604.9,0.0,0.0,1497917.0,2020-11-29T00:00:00
UK,East of England,87081,1396.4,6109.0,98.0,0.0,2020-11-29T00:00:00
UK,Scotland,95667,1751.1,0.0,0.0,2772375.0,2020-11-29T00:00:00
UK,North East,100248,3754.7,4147.0,155.3,0.0,2020-11-29T00:00:00
UK,South East,136938,1491.7,7691.0,83.8,0.0,2020-11-29T00:00:00
UK,East Midlands,138821,2870.6,5576.0,115.3,0.0,2020-11-29T00:00:00
UK,London,164249,1832.7,8471.0,94.5,0.0,2020-11-29T00:00:00
UK,West Midlands,166880,2812.3,7791.0,131.3,0.0,2020-11-29T00:00:00
UK,Yorkshire and The Humber,214417,3896.4,7418.0,134.8,0.0,2020-11-29T00:00:00
UK,North West,307622,4190.4,12335.0,168.0,0.0,2020-11-29T00:00:00
