country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,652979,34448.7,0.0,0.0,8447989.0,2022-03-12T00:00:00
UK,Wales,830541,26203.5,0.0,0.0,8517149.0,2022-03-12T00:00:00
UK,North East,849749,31698.0,0.0,0.0,20339927.0,2022-03-12T00:00:00
UK,East Midlands,1421348,29212.3,0.0,0.0,39705201.0,2022-03-12T00:00:00
UK,South West,1476665,26093.4,0.0,0.0,53930864.0,2022-03-12T00:00:00
UK,Scotland,1602072,29309.8,0.0,0.0,15820440.0,2022-03-12T00:00:00
UK,Yorkshire and The Humber,1630345,29501.3,0.0,0.0,40942318.0,2022-03-12T00:00:00
UK,West Midlands,1719840,28847.0,0.0,0.0,47746291.0,2022-03-12T00:00:00
UK,East of England,1786602,28498.3,0.0,0.0,59794395.0,2022-03-12T00:00:00
UK,North West,2334590,31687.9,0.0,0.0,58205835.0,2022-03-12T00:00:00
UK,South East,2628088,28512.7,0.0,0.0,89373954.0,2022-03-12T00:00:00
UK,London,2637325,29295.5,0.0,0.0,69783934.0,2022-03-12T00:00:00
