country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,882377,27838.9,0.0,0.0,0.0,2022-07-31T00:00:00
UK,North East,992429,37020.4,0.0,0.0,22462519.0,2022-07-31T00:00:00
UK,East Midlands,1671182,34347.0,0.0,0.0,43513403.0,2022-07-31T00:00:00
UK,South West,1862702,32914.9,0.0,0.0,59574642.0,2022-07-31T00:00:00
UK,Yorkshire and The Humber,1898687,34357.0,0.0,0.0,44951545.0,2022-07-31T00:00:00
UK,West Midlands,2007765,33676.4,0.0,0.0,52399704.0,2022-07-31T00:00:00
UK,Scotland,2074367,37950.4,0.0,0.0,17260499.0,2022-07-31T00:00:00
UK,East of England,2155677,34385.4,0.0,0.0,65409620.0,2022-07-31T00:00:00
UK,North West,2699750,36644.3,0.0,0.0,63870101.0,2022-07-31T00:00:00
UK,London,3035293,33716.2,0.0,0.0,75868575.0,2022-07-31T00:00:00
UK,South East,3194109,34653.5,0.0,0.0,98325854.0,2022-07-31T00:00:00
