country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5656,298.7,0.0,0.0,0.0,2020-06-26T00:00:00
UK,South West,12669,225.2,2031.0,36.1,0.0,2020-06-26T00:00:00
UK,North East,15013,562.3,2316.0,86.7,0.0,2020-06-26T00:00:00
UK,Wales,16346,518.4,0.0,0.0,0.0,2020-06-26T00:00:00
UK,Scotland,18243,333.9,0.0,0.0,0.0,2020-06-26T00:00:00
UK,East Midlands,20476,423.4,3122.0,64.6,0.0,2020-06-26T00:00:00
UK,East of England,23231,372.5,4335.0,69.5,0.0,2020-06-26T00:00:00
UK,West Midlands,25080,422.6,4939.0,83.2,0.0,2020-06-26T00:00:00
UK,Yorkshire and The Humber,28444,516.9,3788.0,68.8,0.0,2020-06-26T00:00:00
UK,South East,33451,364.4,5269.0,57.4,0.0,2020-06-26T00:00:00
UK,London,33578,374.7,6694.0,74.7,0.0,2020-06-26T00:00:00
UK,North West,42020,572.4,6488.0,88.4,0.0,2020-06-26T00:00:00
