country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,378682,19977.8,0.0,0.0,6183859.0,2021-12-27T00:00:00
UK,North East,533379,19896.5,0.0,0.0,16416290.0,2021-12-27T00:00:00
UK,Wales,618974,19528.5,0.0,0.0,7555918.0,2021-12-27T00:00:00
UK,Scotland,891823,16315.8,0.0,0.0,13599254.0,2021-12-27T00:00:00
UK,South West,902635,15950.0,0.0,0.0,42904840.0,2021-12-27T00:00:00
UK,East Midlands,926656,19045.1,0.0,0.0,31965677.0,2021-12-27T00:00:00
UK,Yorkshire and The Humber,1057856,19142.0,0.0,0.0,33167447.0,2021-12-27T00:00:00
UK,West Midlands,1104595,18527.5,0.0,0.0,38511385.0,2021-12-27T00:00:00
UK,East of England,1125668,17955.6,0.0,0.0,47652566.0,2021-12-27T00:00:00
UK,North West,1555183,21108.8,0.0,0.0,47431248.0,2021-12-27T00:00:00
UK,South East,1634991,17738.4,0.0,0.0,70541316.0,2021-12-27T00:00:00
UK,London,1765645,19612.9,0.0,0.0,56388218.0,2021-12-27T00:00:00
