country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,181767,9589.3,0.0,0.0,3433368.0,2021-08-18T00:00:00
UK,Wales,261111,8238.0,0.0,0.0,4626811.0,2021-08-18T00:00:00
UK,North East,320049,11938.7,0.0,0.0,0.0,2021-08-18T00:00:00
UK,Scotland,376878,6895.0,0.0,0.0,8501837.0,2021-08-18T00:00:00
UK,South West,389119,6875.9,0.0,0.0,0.0,2021-08-18T00:00:00
UK,East Midlands,473146,9724.3,0.0,0.0,0.0,2021-08-18T00:00:00
UK,East of England,537058,8566.7,0.0,0.0,0.0,2021-08-18T00:00:00
UK,Yorkshire and The Humber,603705,10924.1,0.0,0.0,0.0,2021-08-18T00:00:00
UK,West Midlands,606423,10171.6,0.0,0.0,0.0,2021-08-18T00:00:00
UK,South East,764359,8292.7,0.0,0.0,0.0,2021-08-18T00:00:00
UK,North West,905910,12296.1,0.0,0.0,0.0,2021-08-18T00:00:00
UK,London,961540,10680.8,0.0,0.0,0.0,2021-08-18T00:00:00
