country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,133383,7043.6,0.0,0.0,2885965.0,2021-07-12T00:00:00
UK,Wales,228214,7238.3,0.0,0.0,4130210.0,2021-07-12T00:00:00
UK,North East,256371,9602.1,0.0,0.0,0.0,2021-07-12T00:00:00
UK,South West,272456,4843.9,0.0,0.0,0.0,2021-07-12T00:00:00
UK,Scotland,320630,5868.8,0.0,0.0,7587696.0,2021-07-12T00:00:00
UK,East Midlands,377575,7807.7,0.0,0.0,0.0,2021-07-12T00:00:00
UK,East of England,435844,6989.1,0.0,0.0,0.0,2021-07-12T00:00:00
UK,Yorkshire and The Humber,479170,8707.5,0.0,0.0,0.0,2021-07-12T00:00:00
UK,West Midlands,496343,8364.3,0.0,0.0,0.0,2021-07-12T00:00:00
UK,South East,615278,6702.3,0.0,0.0,0.0,2021-07-12T00:00:00
UK,North West,763093,10394.7,0.0,0.0,0.0,2021-07-12T00:00:00
UK,London,810477,9043.5,0.0,0.0,0.0,2021-07-12T00:00:00
