country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5889,311.0,0.0,0.0,0.0,2020-07-30T00:00:00
UK,South West,13396,238.2,2140.0,38.0,0.0,2020-07-30T00:00:00
UK,North East,15357,575.2,2420.0,90.6,0.0,2020-07-30T00:00:00
UK,Wales,17322,549.4,0.0,0.0,0.0,2020-07-30T00:00:00
UK,Scotland,18653,341.4,0.0,0.0,0.0,2020-07-30T00:00:00
UK,East Midlands,23608,488.2,3376.0,69.8,0.0,2020-07-30T00:00:00
UK,East of England,24936,399.9,4624.0,74.1,0.0,2020-07-30T00:00:00
UK,West Midlands,27240,459.0,5224.0,88.0,0.0,2020-07-30T00:00:00
UK,Yorkshire and The Humber,32247,586.0,4063.0,73.8,0.0,2020-07-30T00:00:00
UK,South East,35540,387.1,5690.0,62.0,0.0,2020-07-30T00:00:00
UK,London,35631,397.6,6897.0,77.0,0.0,2020-07-30T00:00:00
UK,North West,46522,633.7,6954.0,94.7,0.0,2020-07-30T00:00:00
