country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,881291,27804.6,0.0,0.0,0.0,2022-07-19T00:00:00
UK,North East,986880,36813.4,0.0,0.0,22369183.0,2022-07-19T00:00:00
UK,East Midlands,1660846,34134.6,0.0,0.0,43341911.0,2022-07-19T00:00:00
UK,South West,1850469,32698.7,0.0,0.0,59323875.0,2022-07-19T00:00:00
UK,Yorkshire and The Humber,1886633,34138.9,0.0,0.0,44755698.0,2022-07-19T00:00:00
UK,West Midlands,1995281,33467.0,0.0,0.0,52159100.0,2022-07-19T00:00:00
UK,Scotland,2062110,37726.1,0.0,0.0,17199264.0,2022-07-19T00:00:00
UK,East of England,2142170,34170.0,0.0,0.0,65161713.0,2022-07-19T00:00:00
UK,North West,2683448,36423.0,0.0,0.0,63595509.0,2022-07-19T00:00:00
UK,London,3019757,33543.6,0.0,0.0,75631751.0,2022-07-19T00:00:00
UK,South East,3174816,34444.2,0.0,0.0,97929097.0,2022-07-19T00:00:00
