country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,102849,5431.2,0.0,0.0,1448171.0,2021-01-28T00:00:00
UK,North East,163968,6141.3,6326.0,236.9,0.0,2021-01-28T00:00:00
UK,Scotland,178517,3267.6,0.0,0.0,4008943.0,2021-01-28T00:00:00
UK,South West,189688,3372.4,6436.0,114.4,0.0,2021-01-28T00:00:00
UK,Wales,192245,6097.4,0.0,0.0,2397597.0,2021-01-28T00:00:00
UK,East Midlands,268521,5552.6,9938.0,205.5,0.0,2021-01-28T00:00:00
UK,Yorkshire and The Humber,320194,5818.6,11398.0,207.1,0.0,2021-01-28T00:00:00
UK,East of England,338644,5430.4,12897.0,206.8,0.0,2021-01-28T00:00:00
UK,West Midlands,360736,6079.1,13393.0,225.7,0.0,2021-01-28T00:00:00
UK,South East,478328,5210.5,17058.0,185.8,0.0,2021-01-28T00:00:00
UK,North West,521898,7109.2,18636.0,253.9,0.0,2021-01-28T00:00:00
UK,London,650825,7262.1,15782.0,176.1,0.0,2021-01-28T00:00:00
