country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,6675,352.5,0.0,0.0,0.0,2020-08-22T00:00:00
UK,South West,14363,255.4,2205.0,39.2,0.0,2020-08-22T00:00:00
UK,North East,15979,598.5,2497.0,93.5,0.0,2020-08-22T00:00:00
UK,Wales,17782,564.0,0.0,0.0,0.0,2020-08-22T00:00:00
UK,Scotland,19929,364.8,0.0,0.0,0.0,2020-08-22T00:00:00
UK,East Midlands,25847,534.5,3490.0,72.2,0.0,2020-08-22T00:00:00
UK,East of England,26130,419.0,4758.0,76.3,0.0,2020-08-22T00:00:00
UK,West Midlands,29689,500.3,5355.0,90.2,0.0,2020-08-22T00:00:00
UK,Yorkshire and The Humber,35333,642.1,4204.0,76.4,0.0,2020-08-22T00:00:00
UK,South East,37159,404.8,5898.0,64.2,0.0,2020-08-22T00:00:00
UK,London,38399,428.5,7018.0,78.3,0.0,2020-08-22T00:00:00
UK,North West,51776,705.3,7237.0,98.6,0.0,2020-08-22T00:00:00
