country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,14084,743.7,0.0,0.0,526946.0,2020-10-03T00:00:00
UK,South West,20106,357.5,2328.0,41.4,0.0,2020-10-03T00:00:00
UK,Wales,27270,864.9,0.0,0.0,863354.0,2020-10-03T00:00:00
UK,North East,32686,1224.2,2721.0,101.9,0.0,2020-10-03T00:00:00
UK,Scotland,32934,602.8,0.0,0.0,1719721.0,2020-10-03T00:00:00
UK,East of England,33212,532.6,5026.0,80.6,0.0,2020-10-03T00:00:00
UK,East Midlands,38450,795.1,3701.0,76.5,0.0,2020-10-03T00:00:00
UK,South East,46207,503.3,6235.0,67.9,0.0,2020-10-03T00:00:00
UK,West Midlands,48028,809.4,5691.0,95.9,0.0,2020-10-03T00:00:00
UK,London,55564,620.0,7273.0,81.2,0.0,2020-10-03T00:00:00
UK,Yorkshire and The Humber,61267,1113.3,4500.0,81.8,0.0,2020-10-03T00:00:00
UK,North West,106834,1455.3,7873.0,107.2,0.0,2020-10-03T00:00:00
