country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,900922.0,28424.0,0.0,0.0,0.0,2023-04-19T00:00:00
UK,North East,1046941.0,39053.8,0.0,0.0,23155422.0,2023-04-19T00:00:00
UK,East Midlands,1772099.0,36421.1,0.0,0.0,44951251.0,2023-04-19T00:00:00
UK,South West,1992430.0,35207.3,0.0,0.0,61390027.0,2023-04-19T00:00:00
UK,Yorkshire and The Humber,2002762.0,36240.2,0.0,0.0,46551133.0,2023-04-19T00:00:00
UK,West Midlands,2121157.0,35578.4,0.0,0.0,53925527.0,2023-04-19T00:00:00
UK,East of England,2282526.0,36408.8,0.0,0.0,67254480.0,2023-04-19T00:00:00
UK,North West,2838371.0,38525.8,0.0,0.0,66152601.0,2023-04-19T00:00:00
UK,London,3153268.0,35026.6,0.0,0.0,77794891.0,2023-04-19T00:00:00
UK,South East,3388339.0,36760.8,0.0,0.0,101140200.0,2023-04-19T00:00:00
