country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,874305,27584.2,0.0,0.0,8763420.0,2022-05-21T00:00:00
UK,North East,947631,35349.3,0.0,0.0,21715499.0,2022-05-21T00:00:00
UK,East Midlands,1594081,32762.4,0.0,0.0,42287188.0,2022-05-21T00:00:00
UK,South West,1753756,30989.8,0.0,0.0,57848745.0,2022-05-21T00:00:00
UK,Yorkshire and The Humber,1814791,32838.9,0.0,0.0,43626095.0,2022-05-21T00:00:00
UK,West Midlands,1916671,32148.5,0.0,0.0,50810909.0,2022-05-21T00:00:00
UK,Scotland,1948228,35642.7,0.0,0.0,16791584.0,2022-05-21T00:00:00
UK,East of England,2042375,32578.1,0.0,0.0,63667683.0,2022-05-21T00:00:00
UK,North West,2577990,34991.6,0.0,0.0,61897142.0,2022-05-21T00:00:00
UK,London,2893974,32146.4,0.0,0.0,73833609.0,2022-05-21T00:00:00
UK,South East,3020264,32767.5,0.0,0.0,95429131.0,2022-05-21T00:00:00
