country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,3395,179.3,0.0,0.0,0.0,2020-04-28T00:00:00
UK,South West,7459,132.6,1278.0,22.7,0.0,2020-04-28T00:00:00
UK,East Midlands,8471,175.2,1686.0,34.9,0.0,2020-04-28T00:00:00
UK,North East,9140,342.3,1264.0,47.3,0.0,2020-04-28T00:00:00
UK,Wales,10014,317.6,0.0,0.0,0.0,2020-04-28T00:00:00
UK,Scotland,11958,218.9,0.0,0.0,0.0,2020-04-28T00:00:00
UK,Yorkshire and The Humber,12484,226.9,1976.0,35.9,0.0,2020-04-28T00:00:00
UK,East of England,12705,203.7,2644.0,42.4,0.0,2020-04-28T00:00:00
UK,West Midlands,14831,249.9,3217.0,54.2,0.0,2020-04-28T00:00:00
UK,South East,20093,218.9,3255.0,35.5,0.0,2020-04-28T00:00:00
UK,North West,23102,314.7,3805.0,51.8,0.0,2020-04-28T00:00:00
UK,London,27085,302.2,5425.0,60.5,0.0,2020-04-28T00:00:00
