country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,124603.0,6580.0,0.0,0.0,2636688.0,2021-06-18T00:00:00
UK,North East,202537.0,7585.8,0.0,0.0,0.0,2021-06-18T00:00:00
UK,Wales,215095.0,6822.2,0.0,0.0,3804995.0,2021-06-18T00:00:00
UK,South West,231281.0,4111.9,0.0,0.0,0.0,2021-06-18T00:00:00
UK,Scotland,254303.0,4654.8,0.0,0.0,6856717.0,2021-06-18T00:00:00
UK,East Midlands,340633.0,7043.8,0.0,0.0,0.0,2021-06-18T00:00:00
UK,East of England,399832.0,6411.6,0.0,0.0,0.0,2021-06-18T00:00:00
UK,Yorkshire and The Humber,415300.0,7546.8,0.0,0.0,0.0,2021-06-18T00:00:00
UK,West Midlands,443342.0,7471.2,0.0,0.0,0.0,2021-06-18T00:00:00
UK,South East,557353.0,6071.3,0.0,0.0,0.0,2021-06-18T00:00:00
UK,North West,662652.0,9026.5,0.0,0.0,0.0,2021-06-18T00:00:00
UK,London,745489.0,8318.3,0.0,0.0,0.0,2021-06-18T00:00:00
