country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,885724,27944.5,0.0,0.0,0.0,2022-09-27T00:00:00
UK,North East,1006925,37561.1,0.0,0.0,22745938.0,2022-09-27T00:00:00
UK,East Midlands,1697039,34878.4,0.0,0.0,44104297.0,2022-09-27T00:00:00
UK,South West,1892957,33449.5,0.0,0.0,60334140.0,2022-09-27T00:00:00
UK,Yorkshire and The Humber,1923791,34811.2,0.0,0.0,45572331.0,2022-09-27T00:00:00
UK,West Midlands,2037382,34173.2,0.0,0.0,53173878.0,2022-09-27T00:00:00
UK,Scotland,2105724,38524.0,0.0,0.0,17466590.0,2022-09-27T00:00:00
UK,East of England,2187151,34887.5,0.0,0.0,66190972.0,2022-09-27T00:00:00
UK,North West,2735737,37132.7,0.0,0.0,64825438.0,2022-09-27T00:00:00
UK,London,3066681,34064.8,0.0,0.0,76789963.0,2022-09-27T00:00:00
UK,South East,3241831,35171.3,0.0,0.0,99596029.0,2022-09-27T00:00:00
