country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,49471,2612.4,0.0,0.0,896350.0,2020-11-21T00:00:00
UK,Wales,73947,2345.4,0.0,0.0,1398003.0,2020-11-21T00:00:00
UK,South West,74570,1325.8,2964.0,52.7,0.0,2020-11-21T00:00:00
UK,East of England,79073,1268.0,5878.0,94.3,0.0,2020-11-21T00:00:00
UK,Scotland,89219,1633.1,0.0,0.0,2632067.0,2020-11-21T00:00:00
UK,North East,94700,3546.9,3882.0,145.4,0.0,2020-11-21T00:00:00
UK,South East,122521,1334.6,7291.0,79.4,0.0,2020-11-21T00:00:00
UK,East Midlands,129418,2676.2,5121.0,105.9,0.0,2020-11-21T00:00:00
UK,London,148449,1656.4,8172.0,91.2,0.0,2020-11-21T00:00:00
UK,West Midlands,153718,2590.4,7260.0,122.3,0.0,2020-11-21T00:00:00
UK,Yorkshire and The Humber,202795,3685.2,6808.0,123.7,0.0,2020-11-21T00:00:00
UK,North West,295130,4020.2,11662.0,158.9,0.0,2020-11-21T00:00:00
