country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,127929,6755.6,0.0,0.0,2770026.0,2021-07-01T00:00:00
UK,Wales,220486,6993.2,0.0,0.0,3973004.0,2021-07-01T00:00:00
UK,North East,222866,8347.2,0.0,0.0,0.0,2021-07-01T00:00:00
UK,South West,247344,4397.5,0.0,0.0,0.0,2021-07-01T00:00:00
UK,Scotland,291691,5339.1,0.0,0.0,7275096.0,2021-07-01T00:00:00
UK,East Midlands,353917,7318.5,0.0,0.0,0.0,2021-07-01T00:00:00
UK,East of England,411948,6605.9,0.0,0.0,0.0,2021-07-01T00:00:00
UK,Yorkshire and The Humber,440319,8001.5,0.0,0.0,0.0,2021-07-01T00:00:00
UK,West Midlands,463532,7811.4,0.0,0.0,0.0,2021-07-01T00:00:00
UK,South East,579216,6309.4,0.0,0.0,0.0,2021-07-01T00:00:00
UK,North West,711010,9685.2,0.0,0.0,0.0,2021-07-01T00:00:00
UK,London,771844,8612.4,0.0,0.0,0.0,2021-07-01T00:00:00
