country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,249414,13158.1,0.0,0.0,4498919.0,2021-10-09T00:00:00
UK,Wales,383459,12098.1,0.0,0.0,5755864.0,2021-10-09T00:00:00
UK,North East,389892,14544.1,0.0,0.0,0.0,2021-10-09T00:00:00
UK,South West,519845,9185.9,0.0,0.0,0.0,2021-10-09T00:00:00
UK,Scotland,592647,10842.4,0.0,0.0,10708324.0,2021-10-09T00:00:00
UK,East Midlands,617880,12699.0,0.0,0.0,0.0,2021-10-09T00:00:00
UK,East of England,678902,10829.2,0.0,0.0,0.0,2021-10-09T00:00:00
UK,Yorkshire and The Humber,760333,13758.3,0.0,0.0,0.0,2021-10-09T00:00:00
UK,West Midlands,766925,12863.7,0.0,0.0,0.0,2021-10-09T00:00:00
UK,South East,963537,10453.6,0.0,0.0,0.0,2021-10-09T00:00:00
UK,North West,1098912,14915.8,0.0,0.0,0.0,2021-10-09T00:00:00
UK,London,1109088,12319.8,0.0,0.0,0.0,2021-10-09T00:00:00
