country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,707379,37318.7,0.0,0.0,8984262.0,2022-04-28T00:00:00
UK,Wales,872542,27528.6,0.0,0.0,8731117.0,2022-04-28T00:00:00
UK,North East,938257,34999.6,0.0,0.0,21433048.0,2022-04-28T00:00:00
UK,East Midlands,1580192,32476.9,0.0,0.0,41835389.0,2022-04-28T00:00:00
UK,South West,1736475,30684.4,0.0,0.0,57211187.0,2022-04-28T00:00:00
UK,Yorkshire and The Humber,1799379,32560.0,0.0,0.0,43092627.0,2022-04-28T00:00:00
UK,West Midlands,1901528,31894.5,0.0,0.0,50261136.0,2022-04-28T00:00:00
UK,Scotland,1924038,35200.1,0.0,0.0,16634180.0,2022-04-28T00:00:00
UK,East of England,2023206,32272.4,0.0,0.0,63014385.0,2022-04-28T00:00:00
UK,North West,2556409,34698.7,0.0,0.0,61224242.0,2022-04-28T00:00:00
UK,London,2870280,31883.2,0.0,0.0,73091024.0,2022-04-28T00:00:00
UK,South East,2992162,32462.6,0.0,0.0,94390086.0,2022-04-28T00:00:00
