country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17683866.0,2023-04-01T00:00:00
UK,Wales,900171.0,28400.3,0.0,0.0,0.0,2023-04-01T00:00:00
UK,North East,1045053.0,38983.4,0.0,0.0,23143088.0,2023-04-01T00:00:00
UK,East Midlands,1768853.0,36354.4,0.0,0.0,44925808.0,2023-04-01T00:00:00
UK,South West,1988801.0,35143.1,0.0,0.0,61351629.0,2023-04-01T00:00:00
UK,Yorkshire and The Humber,1999163.0,36175.1,0.0,0.0,46509198.0,2023-04-01T00:00:00
UK,West Midlands,2117220.0,35512.3,0.0,0.0,53867080.0,2023-04-01T00:00:00
UK,East of England,2278891.0,36350.8,0.0,0.0,67211840.0,2023-04-01T00:00:00
UK,North West,2833578.0,38460.7,0.0,0.0,66101184.0,2023-04-01T00:00:00
UK,London,3149993.0,34990.2,0.0,0.0,77733127.0,2023-04-01T00:00:00
UK,South East,3382525.0,36697.7,0.0,0.0,101089113.0,2023-04-01T00:00:00
