country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5486,289.7,0.0,0.0,0.0,2020-06-06T00:00:00
UK,South West,12327,219.2,1920.0,34.1,0.0,2020-06-06T00:00:00
UK,North East,14550,545.0,2168.0,81.2,0.0,2020-06-06T00:00:00
UK,Wales,14994,475.6,0.0,0.0,0.0,2020-06-06T00:00:00
UK,East Midlands,17349,358.8,2798.0,57.9,0.0,2020-06-06T00:00:00
UK,Scotland,17878,327.2,0.0,0.0,0.0,2020-06-06T00:00:00
UK,East of England,21725,348.4,4059.0,65.1,0.0,2020-06-06T00:00:00
UK,West Midlands,23555,396.9,4646.0,78.3,0.0,2020-06-06T00:00:00
UK,Yorkshire and The Humber,24758,449.9,3481.0,63.3,0.0,2020-06-06T00:00:00
UK,South East,31837,346.8,4904.0,53.4,0.0,2020-06-06T00:00:00
UK,London,32660,364.4,6506.0,72.6,0.0,2020-06-06T00:00:00
UK,North West,38860,529.3,5965.0,81.3,0.0,2020-06-06T00:00:00
