country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,North East,23,0.9,0.0,0.0,0.0,2020-03-13T00:00:00
UK,Northern Ireland,47,2.5,0.0,0.0,0.0,2020-03-13T00:00:00
UK,Yorkshire and The Humber,87,1.6,1.0,0.0,0.0,2020-03-13T00:00:00
UK,Wales,88,2.8,0.0,0.0,0.0,2020-03-13T00:00:00
UK,East Midlands,118,2.4,3.0,0.1,0.0,2020-03-13T00:00:00
UK,East of England,120,1.9,3.0,0.0,0.0,2020-03-13T00:00:00
UK,South West,129,2.3,2.0,0.0,0.0,2020-03-13T00:00:00
UK,West Midlands,169,2.8,10.0,0.2,0.0,2020-03-13T00:00:00
UK,North West,172,2.3,5.0,0.1,0.0,2020-03-13T00:00:00
UK,Scotland,179,3.3,0.0,0.0,0.0,2020-03-13T00:00:00
UK,South East,316,3.4,9.0,0.1,0.0,2020-03-13T00:00:00
UK,London,755,8.4,19.0,0.2,0.0,2020-03-13T00:00:00
