country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,9065,478.7,0.0,0.0,427290.0,2020-09-18T00:00:00
UK,South West,16508,293.5,2280.0,40.5,0.0,2020-09-18T00:00:00
UK,North East,20561,770.1,2589.0,97.0,0.0,2020-09-18T00:00:00
UK,Wales,21008,666.3,0.0,0.0,0.0,2020-09-18T00:00:00
UK,Scotland,24391,446.5,0.0,0.0,0.0,2020-09-18T00:00:00
UK,East of England,29377,471.1,4932.0,79.1,0.0,2020-09-18T00:00:00
UK,East Midlands,30399,628.6,3609.0,74.6,0.0,2020-09-18T00:00:00
UK,West Midlands,37611,633.8,5529.0,93.2,0.0,2020-09-18T00:00:00
UK,South East,41135,448.1,6106.0,66.5,0.0,2020-09-18T00:00:00
UK,Yorkshire and The Humber,43808,796.1,4380.0,79.6,0.0,2020-09-18T00:00:00
UK,London,45614,509.0,7132.0,79.6,0.0,2020-09-18T00:00:00
UK,North West,69717,949.7,7541.0,102.7,0.0,2020-09-18T00:00:00
