country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,889319,28057.9,0.0,0.0,0.0,2022-11-07T00:00:00
UK,North East,1019387,38026.0,0.0,0.0,22861587.0,2022-11-07T00:00:00
UK,East Midlands,1722848,35408.9,0.0,0.0,44342195.0,2022-11-07T00:00:00
UK,South West,1924267,34002.8,0.0,0.0,60657738.0,2022-11-07T00:00:00
UK,Yorkshire and The Humber,1949078,35268.8,0.0,0.0,45829171.0,2022-11-07T00:00:00
UK,West Midlands,2064202,34623.1,0.0,0.0,53464979.0,2022-11-07T00:00:00
UK,Scotland,2124039,38859.1,0.0,0.0,17514833.0,2022-11-07T00:00:00
UK,East of England,2218179,35382.4,0.0,0.0,66527143.0,2022-11-07T00:00:00
UK,North West,2765921,37542.4,0.0,0.0,65146974.0,2022-11-07T00:00:00
UK,London,3092678,34353.6,0.0,0.0,77176718.0,2022-11-07T00:00:00
UK,South East,3288468,35677.3,0.0,0.0,100108673.0,2022-11-07T00:00:00
