country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,6155,325.0,0.0,0.0,0.0,2020-08-11T00:00:00
UK,South West,13789,245.2,2178.0,38.7,0.0,2020-08-11T00:00:00
UK,North East,15595,584.1,2464.0,92.3,0.0,2020-08-11T00:00:00
UK,Wales,17532,556.1,0.0,0.0,0.0,2020-08-11T00:00:00
UK,Scotland,19189,351.2,0.0,0.0,0.0,2020-08-11T00:00:00
UK,East Midlands,24853,513.9,3445.0,71.2,0.0,2020-08-11T00:00:00
UK,East of England,25497,408.9,4694.0,75.3,0.0,2020-08-11T00:00:00
UK,West Midlands,28390,478.4,5293.0,89.2,0.0,2020-08-11T00:00:00
UK,Yorkshire and The Humber,33864,615.4,4134.0,75.1,0.0,2020-08-11T00:00:00
UK,South East,36205,394.4,5801.0,63.2,0.0,2020-08-11T00:00:00
UK,London,36784,410.4,6961.0,77.7,0.0,2020-08-11T00:00:00
UK,North West,49424,673.2,7099.0,96.7,0.0,2020-08-11T00:00:00
