country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5636,297.6,0.0,0.0,0.0,2020-06-22T00:00:00
UK,South West,12616,224.3,2012.0,35.8,0.0,2020-06-22T00:00:00
UK,North East,14956,560.2,2287.0,85.7,0.0,2020-06-22T00:00:00
UK,Wales,16099,510.6,0.0,0.0,0.0,2020-06-22T00:00:00
UK,Scotland,18190,332.9,0.0,0.0,0.0,2020-06-22T00:00:00
UK,East Midlands,19894,411.4,3064.0,63.4,0.0,2020-06-22T00:00:00
UK,East of England,23027,369.3,4284.0,68.7,0.0,2020-06-22T00:00:00
UK,West Midlands,24845,418.7,4877.0,82.2,0.0,2020-06-22T00:00:00
UK,Yorkshire and The Humber,27821,505.6,3722.0,67.6,0.0,2020-06-22T00:00:00
UK,South East,33220,361.9,5196.0,56.6,0.0,2020-06-22T00:00:00
UK,London,33377,372.4,6656.0,74.3,0.0,2020-06-22T00:00:00
UK,North West,41502,565.3,6381.0,86.9,0.0,2020-06-22T00:00:00
