country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,886364,27964.7,0.0,0.0,0.0,2022-10-03T00:00:00
UK,North East,1009289,37649.3,0.0,0.0,22766942.0,2022-10-03T00:00:00
UK,East Midlands,1701758,34975.4,0.0,0.0,44143460.0,2022-10-03T00:00:00
UK,South West,1898907,33554.7,0.0,0.0,60386666.0,2022-10-03T00:00:00
UK,Yorkshire and The Humber,1928808,34902.0,0.0,0.0,45616361.0,2022-10-03T00:00:00
UK,West Midlands,2042603,34260.8,0.0,0.0,53223516.0,2022-10-03T00:00:00
UK,Scotland,2108721,38578.9,0.0,0.0,17474391.0,2022-10-03T00:00:00
UK,East of England,2192907,34979.3,0.0,0.0,66241630.0,2022-10-03T00:00:00
UK,North West,2741244,37207.5,0.0,0.0,64883056.0,2022-10-03T00:00:00
UK,London,3071020,34113.0,0.0,0.0,76856223.0,2022-10-03T00:00:00
UK,South East,3250676,35267.3,0.0,0.0,99678791.0,2022-10-03T00:00:00
