country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,224986,11869.4,0.0,0.0,4082040.0,2021-09-17T00:00:00
UK,Wales,327555,10334.3,0.0,0.0,5200786.0,2021-09-17T00:00:00
UK,North East,359960,13427.5,0.0,0.0,0.0,2021-09-17T00:00:00
UK,South West,466803,8248.7,0.0,0.0,0.0,2021-09-17T00:00:00
UK,Scotland,533491,9760.2,0.0,0.0,9915374.0,2021-09-17T00:00:00
UK,East Midlands,548231,11267.5,0.0,0.0,0.0,2021-09-17T00:00:00
UK,East of England,610835,9743.5,0.0,0.0,0.0,2021-09-17T00:00:00
UK,Yorkshire and The Humber,686550,12423.2,0.0,0.0,0.0,2021-09-17T00:00:00
UK,West Midlands,690489,11581.6,0.0,0.0,0.0,2021-09-17T00:00:00
UK,South East,872015,9460.7,0.0,0.0,0.0,2021-09-17T00:00:00
UK,North West,1011115,13724.1,0.0,0.0,0.0,2021-09-17T00:00:00
UK,London,1050291,11666.7,0.0,0.0,0.0,2021-09-17T00:00:00
