country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,50887,2687.2,0.0,0.0,920564.0,2020-11-25T00:00:00
UK,South West,77832,1383.8,3091.0,55.0,0.0,2020-11-25T00:00:00
UK,Wales,78126,2477.9,0.0,0.0,1441357.0,2020-11-25T00:00:00
UK,East of England,83346,1336.5,6000.0,96.2,0.0,2020-11-25T00:00:00
UK,Scotland,93003,1702.3,0.0,0.0,2701945.0,2020-11-25T00:00:00
UK,North East,97958,3668.9,4026.0,150.8,0.0,2020-11-25T00:00:00
UK,South East,130204,1418.3,7491.0,81.6,0.0,2020-11-25T00:00:00
UK,East Midlands,134859,2788.7,5352.0,110.7,0.0,2020-11-25T00:00:00
UK,London,156700,1748.5,8313.0,92.8,0.0,2020-11-25T00:00:00
UK,West Midlands,161367,2719.3,7512.0,126.6,0.0,2020-11-25T00:00:00
UK,Yorkshire and The Humber,209575,3808.4,7132.0,129.6,0.0,2020-11-25T00:00:00
UK,North West,302394,4119.1,12032.0,163.9,0.0,2020-11-25T00:00:00
