country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,890567,28097.3,0.0,0.0,0.0,2022-12-03T00:00:00
UK,North East,1022808,38153.6,0.0,0.0,22908521.0,2022-12-03T00:00:00
UK,East Midlands,1730147,35558.9,0.0,0.0,44456188.0,2022-12-03T00:00:00
UK,South West,1933741,34170.2,0.0,0.0,60800669.0,2022-12-03T00:00:00
UK,Yorkshire and The Humber,1956035,35394.7,0.0,0.0,45933572.0,2022-12-03T00:00:00
UK,West Midlands,2072136,34756.1,0.0,0.0,53594810.0,2022-12-03T00:00:00
UK,Scotland,2131422,38994.2,0.0,0.0,17542512.0,2022-12-03T00:00:00
UK,East of England,2226646,35517.4,0.0,0.0,66680162.0,2022-12-03T00:00:00
UK,North West,2776186,37681.7,0.0,0.0,65285557.0,2022-12-03T00:00:00
UK,London,3102847,34466.5,0.0,0.0,77404235.0,2022-12-03T00:00:00
UK,South East,3302233,35826.6,0.0,0.0,100334173.0,2022-12-03T00:00:00
