country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,874603,27593.6,0.0,0.0,0.0,2022-05-28T00:00:00
UK,North East,949449,35417.1,0.0,0.0,21794607.0,2022-05-28T00:00:00
UK,East Midlands,1596685,32815.9,0.0,0.0,42411964.0,2022-05-28T00:00:00
UK,South West,1757376,31053.7,0.0,0.0,58014311.0,2022-05-28T00:00:00
UK,Yorkshire and The Humber,1817691,32891.3,0.0,0.0,43757480.0,2022-05-28T00:00:00
UK,West Midlands,1919696,32199.2,0.0,0.0,50962271.0,2022-05-28T00:00:00
UK,Scotland,1954715,35761.3,0.0,0.0,16839403.0,2022-05-28T00:00:00
UK,East of England,2046244,32639.8,0.0,0.0,63845262.0,2022-05-28T00:00:00
UK,North West,2582108,35047.5,0.0,0.0,62089037.0,2022-05-28T00:00:00
UK,London,2899591,32208.8,0.0,0.0,74076176.0,2022-05-28T00:00:00
UK,South East,3026605,32836.3,0.0,0.0,95710892.0,2022-05-28T00:00:00
