country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5644,298.0,0.0,0.0,0.0,2020-06-23T00:00:00
UK,South West,12631,224.6,2019.0,35.9,0.0,2020-06-23T00:00:00
UK,North East,14982,561.1,2294.0,85.9,0.0,2020-06-23T00:00:00
UK,Wales,16230,514.8,0.0,0.0,0.0,2020-06-23T00:00:00
UK,Scotland,18210,333.3,0.0,0.0,0.0,2020-06-23T00:00:00
UK,East Midlands,20064,414.9,3073.0,63.5,0.0,2020-06-23T00:00:00
UK,East of England,23072,370.0,4295.0,68.9,0.0,2020-06-23T00:00:00
UK,West Midlands,24900,419.6,4902.0,82.6,0.0,2020-06-23T00:00:00
UK,Yorkshire and The Humber,27993,508.7,3737.0,67.9,0.0,2020-06-23T00:00:00
UK,South East,33279,362.5,5212.0,56.8,0.0,2020-06-23T00:00:00
UK,London,33427,373.0,6665.0,74.4,0.0,2020-06-23T00:00:00
UK,North West,41629,567.1,6414.0,87.4,0.0,2020-06-23T00:00:00
