country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,2769,146.2,0.0,0.0,0.0,2020-04-20T00:00:00
UK,South West,5366,95.4,998.0,17.7,0.0,2020-04-20T00:00:00
UK,East Midlands,6270,129.7,1327.0,27.4,0.0,2020-04-20T00:00:00
UK,North East,6809,255.0,968.0,36.3,0.0,2020-04-20T00:00:00
UK,Wales,8506,269.8,0.0,0.0,0.0,2020-04-20T00:00:00
UK,Yorkshire and The Humber,8696,158.0,1465.0,26.6,0.0,2020-04-20T00:00:00
UK,East of England,9171,147.1,2081.0,33.4,0.0,2020-04-20T00:00:00
UK,Scotland,9434,172.7,0.0,0.0,0.0,2020-04-20T00:00:00
UK,West Midlands,11235,189.3,2635.0,44.4,0.0,2020-04-20T00:00:00
UK,South East,15203,165.6,2592.0,28.2,0.0,2020-04-20T00:00:00
UK,North West,17584,239.5,2988.0,40.7,0.0,2020-04-20T00:00:00
UK,London,23947,267.2,4774.0,53.3,0.0,2020-04-20T00:00:00
