country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,North East,39,1.5,1.0,0.0,0.0,2020-03-15T00:00:00
UK,Northern Ireland,59,3.1,0.0,0.0,0.0,2020-03-15T00:00:00
UK,Yorkshire and The Humber,109,2.0,3.0,0.1,0.0,2020-03-15T00:00:00
UK,Wales,139,4.4,0.0,0.0,0.0,2020-03-15T00:00:00
UK,South West,156,2.8,4.0,0.1,0.0,2020-03-15T00:00:00
UK,East Midlands,163,3.4,4.0,0.1,0.0,2020-03-15T00:00:00
UK,East of England,171,2.7,5.0,0.1,0.0,2020-03-15T00:00:00
UK,Scotland,210,3.8,0.0,0.0,0.0,2020-03-15T00:00:00
UK,North West,221,3.0,10.0,0.1,0.0,2020-03-15T00:00:00
UK,West Midlands,244,4.1,17.0,0.3,0.0,2020-03-15T00:00:00
UK,South East,410,4.5,19.0,0.2,0.0,2020-03-15T00:00:00
UK,London,1070,11.9,39.0,0.4,0.0,2020-03-15T00:00:00
