country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,127120.0,6712.9,0.0,0.0,2747027.0,2021-06-29T00:00:00
UK,North East,217817.0,8158.1,0.0,0.0,0.0,2021-06-29T00:00:00
UK,Wales,219245.0,6953.8,0.0,0.0,3940665.0,2021-06-29T00:00:00
UK,South West,243760.0,4333.7,0.0,0.0,0.0,2021-06-29T00:00:00
UK,Scotland,284315.0,5204.1,0.0,0.0,7194564.0,2021-06-29T00:00:00
UK,East Midlands,350713.0,7252.2,0.0,0.0,0.0,2021-06-29T00:00:00
UK,East of England,408862.0,6556.4,0.0,0.0,0.0,2021-06-29T00:00:00
UK,Yorkshire and The Humber,434561.0,7896.8,0.0,0.0,0.0,2021-06-29T00:00:00
UK,West Midlands,458613.0,7728.5,0.0,0.0,0.0,2021-06-29T00:00:00
UK,South East,573914.0,6251.7,0.0,0.0,0.0,2021-06-29T00:00:00
UK,North West,701265.0,9552.5,0.0,0.0,0.0,2021-06-29T00:00:00
UK,London,765837.0,8545.4,0.0,0.0,0.0,2021-06-29T00:00:00
