country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17694801.0,2023-04-14T00:00:00
UK,Wales,900791.0,28419.8,0.0,0.0,0.0,2023-04-14T00:00:00
UK,North East,1046513.0,39037.9,0.0,0.0,23152497.0,2023-04-14T00:00:00
UK,East Midlands,1771311.0,36404.9,0.0,0.0,44944534.0,2023-04-14T00:00:00
UK,South West,1991539.0,35191.5,0.0,0.0,61379874.0,2023-04-14T00:00:00
UK,Yorkshire and The Humber,2001889.0,36224.4,0.0,0.0,46539584.0,2023-04-14T00:00:00
UK,West Midlands,2120124.0,35561.0,0.0,0.0,53911055.0,2023-04-14T00:00:00
UK,East of England,2281616.0,36394.3,0.0,0.0,67245833.0,2023-04-14T00:00:00
UK,North West,2837173.0,38509.5,0.0,0.0,66138437.0,2023-04-14T00:00:00
UK,London,3152361.0,35016.6,0.0,0.0,77777005.0,2023-04-14T00:00:00
UK,South East,3386961.0,36745.8,0.0,0.0,101127109.0,2023-04-14T00:00:00
