country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,258172,13620.2,0.0,0.0,4620969.0,2021-10-16T00:00:00
UK,North East,402308,15007.2,0.0,0.0,0.0,2021-10-16T00:00:00
UK,Wales,404426,12759.6,0.0,0.0,5920441.0,2021-10-16T00:00:00
UK,South West,555655,9818.7,0.0,0.0,0.0,2021-10-16T00:00:00
UK,Scotland,609960,11159.2,0.0,0.0,10917236.0,2021-10-16T00:00:00
UK,East Midlands,642656,13208.2,0.0,0.0,0.0,2021-10-16T00:00:00
UK,East of England,709099,11310.9,0.0,0.0,0.0,2021-10-16T00:00:00
UK,Yorkshire and The Humber,787495,14249.8,0.0,0.0,0.0,2021-10-16T00:00:00
UK,West Midlands,794303,13322.9,0.0,0.0,0.0,2021-10-16T00:00:00
UK,South East,1006281,10917.3,0.0,0.0,0.0,2021-10-16T00:00:00
UK,London,1131906,12573.3,0.0,0.0,0.0,2021-10-16T00:00:00
UK,North West,1132670,15374.0,0.0,0.0,0.0,2021-10-16T00:00:00
