country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,903683.0,28511.1,0.0,0.0,0.0,2023-08-23T00:00:00
UK,North East,1051609.0,39228.0,0.0,0.0,23203778.0,2023-08-23T00:00:00
UK,East Midlands,1781121.0,36606.5,0.0,0.0,45039230.0,2023-08-23T00:00:00
UK,South West,2003864.0,35409.3,0.0,0.0,61502194.0,2023-08-23T00:00:00
UK,Yorkshire and The Humber,2011927.0,36406.1,0.0,0.0,46858906.0,2023-08-23T00:00:00
UK,West Midlands,2131478.0,35751.5,0.0,0.0,54036820.0,2023-08-23T00:00:00
UK,Scotland,2181738.0,39914.7,0.0,0.0,17765379.0,2023-08-23T00:00:00
UK,East of England,2293011.0,36576.0,0.0,0.0,67356492.0,2023-08-23T00:00:00
UK,North West,2850886.0,38695.7,0.0,0.0,66285134.0,2023-08-23T00:00:00
UK,London,3165044.0,35157.4,0.0,0.0,78018872.0,2023-08-23T00:00:00
UK,South East,3405776.0,36950.0,0.0,0.0,101298201.0,2023-08-23T00:00:00
