country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,281769,14865.1,0.0,0.0,4948231.0,2021-11-05T00:00:00
UK,North East,438763,16367.1,0.0,0.0,0.0,2021-11-05T00:00:00
UK,Wales,458490,14465.3,0.0,0.0,6378679.0,2021-11-05T00:00:00
UK,South West,648266,11455.2,0.0,0.0,0.0,2021-11-05T00:00:00
UK,Scotland,663149,12132.3,0.0,0.0,11545985.0,2021-11-05T00:00:00
UK,East Midlands,700832,14403.9,0.0,0.0,0.0,2021-11-05T00:00:00
UK,East of England,790368,12607.2,0.0,0.0,0.0,2021-11-05T00:00:00
UK,Yorkshire and The Humber,853796,15449.5,0.0,0.0,0.0,2021-11-05T00:00:00
UK,West Midlands,862935,14474.1,0.0,0.0,0.0,2021-11-05T00:00:00
UK,South East,1127229,12229.5,0.0,0.0,0.0,2021-11-05T00:00:00
UK,London,1200790,13338.4,0.0,0.0,0.0,2021-11-05T00:00:00
UK,North West,1216665,16514.0,0.0,0.0,0.0,2021-11-05T00:00:00
