country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17709990.0,2023-05-04T00:00:00
UK,Wales,901464.0,28441.1,0.0,0.0,0.0,2023-05-04T00:00:00
UK,North East,1047934.0,39090.9,0.0,0.0,23166405.0,2023-05-04T00:00:00
UK,East Midlands,1774169.0,36463.6,0.0,0.0,44968121.0,2023-05-04T00:00:00
UK,South West,1994935.0,35251.5,0.0,0.0,61414513.0,2023-05-04T00:00:00
UK,Yorkshire and The Humber,2004821.0,36277.5,0.0,0.0,46593952.0,2023-05-04T00:00:00
UK,West Midlands,2123640.0,35620.0,0.0,0.0,53951968.0,2023-05-04T00:00:00
UK,East of England,2284888.0,36446.5,0.0,0.0,67279132.0,2023-05-04T00:00:00
UK,North West,2841172.0,38563.8,0.0,0.0,66181231.0,2023-05-04T00:00:00
UK,London,3155817.0,35054.9,0.0,0.0,77839556.0,2023-05-04T00:00:00
UK,South East,3392367.0,36804.5,0.0,0.0,101174221.0,2023-05-04T00:00:00
