country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17660729.0,2023-03-10T00:00:00
UK,Wales,898441.0,28345.7,0.0,0.0,0.0,2023-03-10T00:00:00
UK,North East,1040680.0,38820.3,0.0,0.0,23104167.0,2023-03-10T00:00:00
UK,East Midlands,1761547.0,36204.2,0.0,0.0,44855637.0,2023-03-10T00:00:00
UK,South West,1979924.0,34986.3,0.0,0.0,61255163.0,2023-03-10T00:00:00
UK,Yorkshire and The Humber,1990343.0,36015.5,0.0,0.0,46418411.0,2023-03-10T00:00:00
UK,West Midlands,2108217.0,35361.3,0.0,0.0,53784916.0,2023-03-10T00:00:00
UK,East of England,2269926.0,36207.8,0.0,0.0,67120680.0,2023-03-10T00:00:00
UK,North West,2820945.0,38289.3,0.0,0.0,65994845.0,2023-03-10T00:00:00
UK,London,3142157.0,34903.2,0.0,0.0,77615145.0,2023-03-10T00:00:00
UK,South East,3367554.0,36535.3,0.0,0.0,100953106.0,2023-03-10T00:00:00
