country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,894945,28235.4,0.0,0.0,0.0,2023-01-08T00:00:00
UK,North East,1030083,38425.0,0.0,0.0,22988732.0,2023-01-08T00:00:00
UK,East Midlands,1745778,35880.1,0.0,0.0,44645811.0,2023-01-08T00:00:00
UK,South West,1960021,34634.6,0.0,0.0,60961702.0,2023-01-08T00:00:00
UK,Yorkshire and The Humber,1970807,35662.0,0.0,0.0,46157358.0,2023-01-08T00:00:00
UK,West Midlands,2090210,35059.3,0.0,0.0,53549830.0,2023-01-08T00:00:00
UK,Scotland,2145720,39255.8,0.0,0.0,17597871.0,2023-01-08T00:00:00
UK,East of England,2248450,35865.2,0.0,0.0,66846873.0,2023-01-08T00:00:00
UK,North West,2797598,37972.4,0.0,0.0,65713648.0,2023-01-08T00:00:00
UK,London,3121741,34676.4,0.0,0.0,77219943.0,2023-01-08T00:00:00
UK,South East,3335887,36191.7,0.0,0.0,100577130.0,2023-01-08T00:00:00
